data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8915176,804,UKR53471,53471,"18 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,Bezruky,50.176,36.1205,1,"Suspilne Media",National,"On 18 March 2022, Russian forces fired artillery at houses in Bezruky, Kharkiv. Casualties unknown.",0,1647984302,UKR
8915179,804,UKR53488,53488,"18 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-) National Guard",,1,"Military Forces of Russia (2000-)","NAF: United Armed Forces of Novorossiya; Luhansk People's Militia",8,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Kreminska,Kreminna,49.0495,38.2179,2,"Suspilne Media",National,"On 18 March 2022, Ukrainian national guard troops clashed with Russian forces, including an LPR commander, near Kreminna, Luhansk. One BMP-1 armored personnel carrier was destroyed with a grenade launcher, another one was left by Russian personnel. Casualties unknown.",0,1647984302,UKR
8915180,804,UKR53527,53527,"18 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Odesa,Odeskyi,Velykodolynska,Velykodolynske,46.3466,30.5759,2,"Suspilne Media",National,"On 18 March 2022, Russian forces fired a missile which landed near the village of Velykodolynske, Odesa. No casualties.",0,1647984302,UKR
8915183,804,UKR53506,53506,"18 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Novobakhmutivka,48.2489,37.7875,1,"Suspilne Media",National,"On 18 March 2022, Russian forces shelled Novobakhmutivka, Donetsk. Casualties unknown.",0,1647984302,UKR
8915184,804,UKR53510,53510,"18 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Sumy,Okhtyrskyi,Okhtyrska,Okhtyrka,50.3104,34.8988,2,"Suspilne Media",National,"On 18 March 2022, in the morning, Russian forces fired artillery in the Okhtyrka district, Sumy. Casualties unknown.",0,1647984302,UKR
8915185,804,UKR53474,53474,"18 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"Suspilne Media",National,"On 18 March 2022, Russian forces shelled streets in Chernihiv. Casualties unknown.",0,1647984302,UKR
8915187,804,UKR53487,53487,"18 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Kreminska,Kreminna,49.0495,38.2179,1,"Suspilne Media",National,"On 18 March 2022, Russian forces fired Grad missiles at around 20 private houses in Kreminna, Luhansk. Casualties unknown. Two people died as the result of shelling in Kreminna and Lysychansk. [2 fatalities split among 2 events]",1,1647984302,UKR
8915188,804,UKR53509,53509,"18 March 2022",2022,1,"Strategic developments","Disrupted weapons use","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Odesa,Odeskyi,Odeska,Odesa,46.4639,30.7386,1,"Suspilne Media",National,"Interception: On 18 March 2022, Ukrainian air defense shot down Russian drones in Odesa.",0,1647984302,UKR
8915189,804,UKR53505,53505,"18 March 2022",2022,1,"Strategic developments","Disrupted weapons use","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kherson,Skadovskyi,Holoprystanska,"Nova Zburivka",46.4549,32.4534,1,"Suspilne Media",National,"Interception: On 18 March 2022, in the early morning, Ukrainian forces intercepted a Russian Tochka-U missile near Nova Zburivka, Kherson. An explosion was heard.",0,1647984302,UKR
8915190,804,UKR53496,53496,"18 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Former Military Forces of Ukraine (2014-2019)",7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Manhushska,Manhush,47.0558,37.3107,1,"Suspilne Media",National,"On 18 March 2022, Russian forces shot and killed a man who served in the Ukrainian military in 2014 in Manhush, Donetsk.",1,1647984302,UKR
8915196,804,UKR53495,53495,"18 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Buchanskyi,Makarivska,Makariv,50.4641,29.8113,2,"Suspilne Media",National,"On 18 March 2022, Russian forces shelled and clashed with Ukrainian forces near Makariv, Kyiv. Six Ukrainian soldiers were killed, five wounded.",6,1647984302,UKR
8915343,804,UKR53504,53504,"18 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Government of Ukraine (2019-); Prisoners (Ukraine)",7,78,Europe,Ukraine,Kherson,Kakhovskyi,Novokakhovska,"Nova Kakhovka",46.7545,33.3486,1,ZMINA,Other,"On 18 March 2022, Russian forces arrested and tortured the secretary of the local council in Nova Kakhovka, Kherson.",0,1647984303,UKR
8914537,804,UKR53642,53642,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Police Forces of Ukraine (2019-)",7,78,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.212,2,"Unian; 24 Channel",National,"On 17 March 2022, Russian forces fired tanks on the column of civilians, evacuating from Bucha, Kyiv, as a result of which one policeman was killed and one was wounded.",1,1647984300,UKR
8914538,804,UKR53662,53662,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Police Forces of Ukraine (2019-) State Emergency Service of Ukraine",,1,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"24 Channel; Segodnya",National,"On 17 March 2022, Russian forces shelled the Barabashovo market in Kharkiv with BM-21 Grad as a result of which a fire broke out. While putting out the fire, one member of the State Emergency Service died and one was wounded. Additionally, earlier in the day, Russian forces also shelled other parts of Kharkiv including a church and civilian houses.",1,1647984300,UKR
8914539,804,UKR53668,53668,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,1,"24 Channel; Unian",National,"On 17 March 2022, Russian forces shelled Kyiv multiple times as a result of which a warehouse and a multistorey apartment building were set on fire. 2 civilians died.",2,1647984300,UKR
8914540,804,UKR53681,53681,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Merefianska,Merefa,49.823,36.0507,1,"Unian; Suspilne Media",National,"On 17 March 2022, Russian forces conducted an artillery attack on Merefa, Kharkiv as a result of which civilian infrastructures were damaged. 23 civilians were killed and 26 were wounded.",23,1647984300,UKR
8914559,804,UKR53732,53732,"17 March 2022",2022,1,Battles,"Non-state actor overtakes territory","NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Olhynka,47.6976,37.5003,1,"Twitter; Centre for Information Resilience","New media","On 17 March 2022, members of the Donbass People's Militia claim to have taken control of the village of Olhynka, Donetsk oblast, following a clash with Ukrainian military forces. Casualties unknown.",0,1647984300,UKR
8914633,804,UKR53711,53711,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Zaporizhia,Zaporizkyi,Ternuvatska,Zarichne,47.8525,36.1831,1,061.ua,Subnational,"On 17 March 2022, Russian forces shelled Zarichne, Zaporizhia as a result of which civilian infrastructures were damaged. No casualties.",0,1647984301,UKR
8914637,804,UKR53706,53706,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Zaporizhia,Vasylivskyi,Vasylivska,Vasylivka,47.4369,35.2742,2,061.ua,Subnational,"On 17 March 2022, Russian forces shelled the power substation in the area of Vasylivka, Zaporizhia, as a result of which around 500 customers were cut off from electricity. Casualties unknown.",0,1647984301,UKR
8914649,804,UKR53653,53653,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Buchanskyi,Hostomelska,Hostomel,50.5882,30.259,1,"24 Channel",National,"On 17 March 2022, Russian forces continued shelling Hostomel, Kyiv. Casualties unknown.",0,1647984301,UKR
8914652,804,UKR53669,53669,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,3,"24 Channel",National,"On 17 March 2022, Ukrainian forces shot down Sukhoi Su-25 aircraft and Sukhoi Su-35 aircraft belonging to Russian forces in the Kyiv region. Casualties unknown.",0,1647984301,UKR
8914661,804,UKR53712,53712,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Bohodukhivskyi,Zolochivska,Zolochiv,50.2799,35.9818,1,"24 Channel",National,"On 17 March 2022, Russian forces shelled civilian infrastructure in Zolochiv, Kharkiv as a result of which one woman died and her child and husband got injured.",1,1647984301,UKR
8914668,804,UKR53673,53673,"17 March 2022",2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Beryslavskyi,Vysokopilska,"Mala Shestirnya",47.5544,33.5538,1,"24 Channel",National,"On 17 March 2022, Russian forces occupied Mala Shestirnya village, Kherson region. Casualties unknown.",0,1647984301,UKR
8914670,804,UKR53680,53680,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Dnipropetrovsk,Kryvorizkyi,Apostolivska,Maryanske,47.5522,33.9152,1,"24 Channel",National,"On 17 March 2022, Russian forces shelled Maryanske village, Dnipropetrovsk with BM-21 Grad. Casualties unknown.",0,1647984301,UKR
8914672,804,UKR53665,53665,"17 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)",,7,,,0,70,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Shevchenkivska,Kotliareve,46.8867,32.222,1,"24 Channel",National,"Displacement: On 17 March 2022, residents of Kotliareve village were evacuated from Kotliareve, Mykolaiv.",0,1647984301,UKR
8914678,804,UKR53701,53701,"17 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)",,7,,,0,70,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Shevchenkivska,Shevchenkove,46.8629,32.1908,1,"24 Channel",National,"Displacement: On 17 March 2022, residents of Shevchenkove village were evacuated from Shevchenkove, Mykolaiv.",0,1647984301,UKR
8914679,804,UKR53705,53705,"17 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)",,7,,,0,70,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Koblivska,Ukrainka,46.7369,31.1843,1,"24 Channel",National,"Displacement: On 17 March 2022, residents of Ukrainka village were evacuated from Ukrainka, Mykolaiv.",0,1647984301,UKR
8914680,804,UKR53641,53641,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.212,1,"24 Channel",National,"On 17 March 2022, Russian forces continued shelling Bucha, Kyiv. Casualties unknown.",0,1647984301,UKR
8914682,804,UKR53654,53654,"17 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Police Forces of Ukraine (2019-)",7,78,Europe,Ukraine,Kyiv,Buchanskyi,Irpinska,Irpin,50.5218,30.2506,1,"24 Channel",National,"On 17 March 2022, Russian forces fired on the column of civilians trying to evacuate from Irpin, Kyiv, as a result of which one policeman was killed.",1,1647984301,UKR
8914687,804,UKR53677,53677,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 17 March 2022, Russian forces continued shelling Mariupol, Donetsk. Casualties unknown.",0,1647984301,UKR
8914689,804,UKR53682,53682,"17 March 2022",2022,1,Battles,"Government regains territory","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Navy",1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,3,"24 Channel",National,"On 17 March 2022, the Ukrainian military forces in cooperation with the Navy regained back one of the settlements in the Mykolaiv region that was occupied by Russian forces earlier. Russian forces fled the town leaving behind a truck filled with ammunition. Casualties unknown.",0,1647984301,UKR
8914699,804,UKR53672,53672,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Buchanskyi,Makarivska,Makariv,50.4641,29.8113,1,"24 Channel",National,"On 17 March 2022, Russian forces continued shelling Makariv, Kyiv. Casualties unknown.",0,1647984301,UKR
8914700,804,UKR53671,53671,"17 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)",,7,,,0,70,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Shevchenkivska,Luch,46.8292,32.2214,1,"24 Channel",National,"Displacement: On 17 March 2022, residents of Luch village were evacuated from Luch, Mykolaiv.",0,1647984301,UKR
8914705,804,UKR53704,53704,"17 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Zaporizhia,Polohivskyi,Tokmatska,Tokmak,47.2552,35.7124,1,"24 Channel",National,"On 17 March 2022, Russian forces opened fire on a civilian car and hit the child that was in the car in Tokmak, Zaporizhia. No fatalities.",0,1647984301,UKR
8914708,804,UKR53658,53658,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Brovarskyi,Kalinovskaya,Kalynivka,50.5636,30.8229,1,"24 Channel",National,"On 17 March 2022, Russian forces continued shelling Kalynivka, Kyiv. Casualties unknown.",0,1647984301,UKR
8914832,804,UKR53651,53651,"17 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,1,"DPR Armed Forces Press Service",Other,"On 17 March 2022, Ukrainian forces conducted an airstrike on Kocheharka part of Horlivka, Donetsk region as a result of which civilian houses were damaged. No casualties.",0,1647984301,UKR
8914874,804,UKR53698,53698,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Rivne,Sarnenskyi,Sarnenska,Sarny,51.338,26.6019,1,"Flot 2017",National,"On 17 March 2022, Russian forces shelled a military objective in Sarny, Rivne. No casualties.",0,1647984301,UKR
8914877,804,UKR53710,53710,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Zhytomyr,Korostenskyi,Malinska,Yablunivka,50.8937,29.3402,1,"Flot 2017",National,"On 17 March 2022, Russian forces shelled Yablunivka, Zhytomyr as a result of which civilian infrastructures were damaged and fire broke out. No casualties.",0,1647984301,UKR
8914878,804,UKR53643,53643,"17 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Kyiv,Buchanskyi,Buchanska,Bucha,50.5435,30.212,2,Focus,National,"On 17 March 2022, Ukrainian forces fired at Russian Kamov Ka-52 helicopter in the area of Bucha as a result of which the helicopter was forced to fly back to the Russian territory. No casualties.",0,1647984301,UKR
8914911,804,UKR53638,53638,"17 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)",,7,,,0,70,Europe,Ukraine,Zaporizhia,Berdianskyi,Berdianska,Berdiansk,46.7586,36.7845,1,Inform.zp.ua,Subnational,"Displacement: On 17 March 2022, 125 children from Berdiansk boarding school were evacuated from Russian-occupied Berdiansk to Zaporizhia.",0,1647984301,UKR
8914912,804,UKR53693,53693,"17 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Kyiv,Vyshhorodskyi,"Chornobylska Zona Vidchuzhennia",Pripyat,51.405,30.0656,1,Inform.zp.ua,National,"On 17 March 2022, Ukrainian nuclear scientists protested at the square next to the Palace of Culture Energetik in Pripyat, Kyiv in solidarity with Chernobil and Zaporizhzhya nuclear power plant employees who currently work under the Russian occupation. [size=no report]",0,1647984301,UKR
